AWS_AccountID,AWS_Region,AWS_Partition,AWS_Service,AWS_ResourceType,AWS_ResourceID,AWS_ResourceARN,AWS_Tags
575530852213,us-east-1,aws,ec2,subnet,subnet-00ba19e158e526765,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-00ba19e158e526765,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'DatabaseSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Database'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-database-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-02d22670e937392e9,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-02d22670e937392e9,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'DatabaseSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Database'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-database-subnet-2'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-042b954f22733c4ef,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-042b954f22733c4ef,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'PublicSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Public'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-public-subnet-1'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0507e040a6d51b8c1,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0507e040a6d51b8c1,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-private-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-062795d77373455be,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-062795d77373455be,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-private-subnet-2'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-07a324108eee26675,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-07a324108eee26675,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'PublicSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Public'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-public-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-09c323792646d9f12,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-09c323792646d9f12,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-private-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0a2f2fc1739bea5d2,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0a2f2fc1739bea5d2,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-private-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0ad0d4aaccfbf451c,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0ad0d4aaccfbf451c,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-private-subnet-2'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0ad4e1c1a5b4c7ad7,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0ad4e1c1a5b4c7ad7,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'DatabaseSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Database'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-database-subnet-2'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0d33e81d8d9b8e0e1,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0d33e81d8d9b8e0e1,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PublicSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Public'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-public-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0d62ec42a02b3c14e,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0d62ec42a02b3c14e,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PublicSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Public'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-public-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0da7dc809c841e7fe,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0da7dc809c841e7fe,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-private-subnet-1'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0f94fb74cecdf5d86,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0f94fb74cecdf5d86,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'DatabaseSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Database'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-database-subnet-3'}]"
575530852213,us-east-1,aws,events,rule,AutoScalingManagedRule,arn:aws:events:us-east-1:575530852213:rule/AutoScalingManagedRule,[]
575530852213,,aws,iam,user,rgtrovao,arn:aws:iam::575530852213:user/rgtrovao,
575530852213,,aws,payments,payment-instrument,5083d05b-253d-41e3-bd65-7e54a3998dba,arn:aws:payments::575530852213:payment-instrument:5083d05b-253d-41e3-bd65-7e54a3998dba,[]
575530852213,us-east-1,aws,s3,bucket,rgtrovao-terraform-bucket,arn:aws:s3:us-east-1::rgtrovao-terraform-bucket,[]
